LOAD DATA
INFILE *
APPEND
INTO TABLE macomb.mt_eh_entity_default_photo
FIELDS TERMINATED BY ',' OPTIONALLY ENCLOSED BY '"'
(ENTITY_ID,PHOTO_ID,ACTION_TYPE,ACTION_TIME,ACTION_BY)
BEGINDATA
0IHUVBD530XD3MIG,BB5F8978M03LCATL,I,2000021512:07:40-480,-900
0IHV1EO000X32MIG,SM338Q5UKO4IPBIC,I,2000021512:26:32-480,-900
0IHUUXV000XD3MIG,F66TC3KI453MJDOA,I,2000021512:30:56-480,-900
0IHV1ES000X32MIG,G2FAAD9ZI2KUGAE3,I,2000021516:54:46-480,-900
0IHVN9T000X84MIG,V1U5K0JHENWQGCOT,I,2000021517:23:40-480,-900
0IHV1EX000X32MIG,SR5M7XR4LP81OWHF,I,2000021517:24:32-480,-900
0IHV0V7000XD3MIG,NRTJVUTTZFJB3DZP,I,2000021517:27:12-480,-900
0IHVOMB000X85MIG,Z57H2ALGFX9BIJHA,I,2000021518:35:50-480,-900
0IHUN4O0Q0X22MIG,NI94LQZ4PSEV47M7,I,2000021518:39:34-480,-900
0IHUUFI000X32MIG,GHLGA1N7NMMPAOKD,I,2000021521:16:16-480,-900
0IHV1FE060X32MIG,TAYL5J172LHQVA6D,I,2000021521:17:06-480,-900
0IHUQ67190XD1MIG,GEN6MW1P9HGIW1CE,I,2000021521:17:56-480,-900
0IHV1FN000X32MIG,RKIC313XEPTCLAQJ,I,2000021521:18:44-480,-900
0IHUQW32U0XD3MIG,D4E7FHFNDL9ID403,I,2000021522:07:16-480,-900
0IHV1FB000X32MIG,M9ZEFTMJGWI95SKE,I,2000021522:12:08-480,-900
0IHUNMR000X22MIG,AVZ7SDJHOTMV1P1H,I,2000021522:15:26-480,-900
0IHUT9F000XD3MIG,WCHTMC94ZVP9TSA4,I,2000021522:27:56-480,-900
0IHUXV0000X32MIG,L474M3UDGXNPDR3R,I,2000021601:44:40-480,-900
0IHUN2E000X31MIG,HXJ435G4SS048STX,I,2000021601:45:16-480,-900
0IHUST6000XD1MIG,F1NKU65GFBG2VRY7,I,2000021601:46:20-480,-900
0IHV1FW000X32MIG,YRHIV3BRWY4N92FY,I,2000021601:47:24-480,-900
0IHV1FZ000X32MIG,R0SGL30BWDU3R7TW,I,2000021602:25:18-480,-900
0IHUZBN1H0XD3MIG,P3OR56R5ADRPGY61,I,2000021602:25:54-480,-900
0IHUPNI090X22MIG,Z8XY24KT3XC659OV,I,2000021602:27:04-480,-900
0IHVP9P000X84MIG,UWFN5AFB6DN2AU64,I,2000021602:28:08-480,-900
0IHUX9N000X32MIG,M1QSMR42WMYHA90Y,I,2000021602:45:18-480,-900
0IHV1FQ000X32MIG,I1AECGZJ1JJMIOTR,I,2000021602:46:00-480,-900
0IHUWE9000X30MIG,HG357C07KS8N19J7,I,2000021602:46:34-480,-900
0IHUW4ZAN0XD3MIG,C55T8BJWE64YBB1W,I,2000021602:50:12-480,-900
0IHV1G4000X32MIG,USHI7HCQE37KM3ZX,I,2000021603:12:52-480,-900
0IHUMRL110X22MIG,EL1VRVKN5Q5DSF1L,I,2000021603:14:02-480,-900
0IHUYHY2X0XD3MIG,T1E9TCPX64YXX63P,I,2000021603:14:58-480,-900
0IHVDIU000X44MIG,DNLCP8CMMNIZ2P61,I,2000021603:15:48-480,-900
0IHV1G7000X32MIG,FR445C60GQ517Q4L,I,2000021603:41:56-480,-900
0IHUKH8000X32MIG,JQ1HGZYVHMJ5Z8ES,I,2000021603:42:44-480,-900
0IHVFZ4000X51MIG,QZ72G1BX19GOJF9V,I,2000021603:43:38-480,-900
0IHUWBTBM0XD7MIG,EELT2ZN4J9CL683B,I,2000021603:44:32-480,-900
0IHV1GD000X32MIG,T0L0TO1Q0EJUPMY6,I,2000021603:56:38-480,-900
0IHV1H75A0XD2MIG,PRQSYO4T73ITZ98C,I,2000021605:26:48-480,-900
0IHUWG3000XD3MIG,Z2WOOS221GJB9UZR,I,2000021605:27:32-480,-900
0IHUL87F10XD3MIG,Z9JGXT49KJNOS7KG,I,2000021605:28:40-480,-900
0IHV1GJ000X32MIG,VQ8BKAS3MTUNSKN2,I,2000021605:43:10-480,-900
0IHUUNH000XD2MIG,ITUV1V67AR04TLYJ,I,2000021605:43:52-480,-900
0IHVF9S000X44MIG,ORIOZ3JLK1OP8T9X,I,2000021605:44:36-480,-900
0IHVC4Z000X42MIG,H32A3MPH2SS8W9KN,I,2000021605:45:52-480,-900
0IHUVBE090XD1MIG,H6F8C55NLNJ1JR74,I,2000021606:03:14-480,-900
0IHV1GR000X32MIG,T2I8B7VI4FLQLEY1,I,2000021606:03:42-480,-900
0IHUZDF8C0XD7MIG,VH5SNPSRWJIIJ2D2,I,2000021606:04:20-480,-900
0IHV1GM060X32MIG,G3MK1HE2CB6OP01J,I,2000021606:04:58-480,-900
0IHUKHY160X22MIG,QU7AL5FBIVDPMV0B,I,2000021606:05:54-480,-900
0IHUZ5R1F0XD3MIG,KCQT2K2U7SBTI037,I,2000021606:33:40-480,-900
0IHUPKR000X32MIG,HDIKOF2QE1LONLFK,I,2000021606:34:42-480,-900
0IHV6OE000X31MIG,E7BCWPHCRJLHV4A4,I,2000021606:36:36-480,-900
0IHVPZ42D0X83MIG,WC0TU2AH8S4UQ5UV,I,2000021606:40:08-480,-900
0IHV0UE000X32MIG,ANN7UNHA22RD12X3,I,2000021606:43:08-480,-900
0IHV1GG060X32MIG,X5NLM7U6CHGFR5XY,I,2000021606:50:00-480,-900
0IHUZ8M6R0XD7MIG,R00GXEX0G31CUDXE,I,2000021610:02:52-480,-900
0IHV1H8000X32MIG,XN7DXKQZMUL3BZLL,I,2000021610:03:42-480,-900
0IHV1GU000X32MIG,OJY66QTKV6B2KETN,I,2000021610:05:18-480,-900
0IHUKM5090X22MIG,BEINABINV9XNTE9Q,I,2000021610:12:28-480,-900
0IHUMQY0U0XD2MIG,BBFYYWLC9PUNAG15,I,2000021610:41:20-480,-900
0IHV1GX060X32MIG,TAEH57FIAHQYT6T7,I,2000021610:42:42-480,-900
0IHV4TK000X30MIG,YK9UO6AR9Q5C16TP,I,2000021610:43:20-480,-900
0IHUSIP3J0XD3MIG,Q4PNQDJTV37K8CPF,I,2000021610:45:18-480,-900
0IHV4776O0XD1MIG,YUNP9AJ1KGGVUVDL,I,2000021611:22:12-480,-900
0IHV1H4000X32MIG,ZLDXV59DHZIK1LIR,I,2000021612:44:46-480,-900
0IHUVDC000X30MIG,H6H8WQZYZH9228TV,I,2000021613:37:10-480,-900
0IHV1HO000X32MIG,ARKCVOVLUAW4TWQ5,I,2000021617:11:20-480,-900
0IHVQU80X0X83MIG,Z7PA8XSEZGBU8XO3,I,2000021617:11:50-480,-900
0IHUL9I1I0XD1MIG,DUX3E0ULEX6Y9JRP,I,2000021617:13:20-480,-900
0IHUMFU240XD3MIG,ZZXYXQZF38B0MIEW,I,2000021617:23:40-480,-900
0IHUUEU0V0XD3MIG,B7PZUX4CVZELHUJS,I,2000021617:24:00-480,-900
0IHVLZDV80X85MIG,NGPRW8RYRYDSU6NT,I,2000021617:36:22-480,-900
0IHV1HW000X32MIG,NW127GF82M1H24XT,I,2000021617:36:50-480,-900
0IHV1HB060X32MIG,WNA68RHJ8YPIYCV1,I,2000021617:37:18-480,-900
0IHV1HR060X32MIG,J0CEFU64HJZ99WLT,I,2000021617:37:46-480,-900
0IHV5DX4A0XD1MIG,NZJ0ZWWOW0TZ0NJD,I,2000021618:11:04-480,-900
0IHUJUZN60X23MIG,FGRIHXHT2LDBMIQX,I,2000021618:12:02-480,-900
0IHV1HJ000X32MIG,K0KD0IJV6J1ZKN0G,I,2000021618:16:18-480,-900
0IHV153130XD3MIG,UEETDYWS1TKTE1MO,I,2000021618:27:14-480,-900
0IHUOUI090X22MIG,AZ2Y7XJ26RUQNWL7,I,2000021618:46:38-480,-900
0IHV4H14V0XD2MIG,GTQJ7SNAAQ2QKDJ5,I,2000021619:14:24-480,-900
0IHVORY210X85MIG,PERDH928LCY9SZA8,I,2000021620:56:36-480,-900
0IHV1I7000X32MIG,RMMXSVROMC9Z7MTR,I,2000021620:58:42-480,-900
0IHUTHX060XD3MIG,ZZD45VA2P3VZ7FJH,I,2000021620:59:18-480,-900
0IHUXL60V0XD3MIG,GRAX73FD474QQWAJ,I,2000021621:28:04-480,-900
0IHV1I2000X32MIG,U28BNEYASVP88SL5,I,2000021621:28:36-480,-900
0IHUHZC000XD7MIG,K6MT8XFPCRCDE4WB,I,2000021621:29:14-480,-900
0IHUTK8000XD3MIG,C164JMFAEGAXC6JS,I,2000021621:29:50-480,-900
0IHUVW10U0XD1MIG,F23SZ7856DVFLDAI,I,2000021622:01:32-480,-900
0IHUKUZ000X22MIG,XATP18FLPZS5LUXF,I,2000021622:02:00-480,-900
0IHULQN000X32MIG,VWCB1G50V831ER0W,I,2000021622:02:46-480,-900
0IHUL755X0XD3MIG,QGKHQJ44BY209MVL,I,2000021622:05:14-480,-900
0IHULD7000X31MIG,BATXX92Q2HRLLZ3D,I,2000021623:28:20-480,-900
0IHV1IA000X32MIG,X3ZD1MHTNBGM4L62,I,2000021623:36:22-480,-900
0IHUMR60Y0X22MIG,AQMH7BBNRYS12KHQ,I,2000021700:59:50-480,-900
0IHUXCT6A0XD7MIG,NGYJJWVET17N40XE,I,2000021701:01:14-480,-900
0IHVJ9I4R0X78MIG,U7SMRJK0MLCCMY0M,I,2000021701:02:14-480,-900
0IHUZDX2F0XD7MIG,K125E6SVIL1OVHWM,I,2000021701:02:46-480,-900
0IHVNHGT10X83MIG,N26XU4E3OT5FWPOT,I,2000021701:55:18-480,-900
0IHV1ID000X32MIG,KDIM82U2TDGKCA7G,I,2000021701:55:34-480,-900
0IHUJHB000XD7MIG,AT8G3F0M06EGWHF0,I,2000021701:56:04-480,-900
0IHUM4D090XD7MIG,LXI2OZSTEVSF3AFJ,I,2000021701:56:26-480,-900
0IHVBPB1V0X51MIG,AM2EY6EX6P0TIN3X,I,2000021701:56:52-480,-900
0IHUOAK2A0XD3MIG,HY3IUPJZDVNYDQVK,I,2000021702:26:42-480,-900
0IHV1IM000X32MIG,JGHJORT6AXX1JUNI,I,2000021702:27:42-480,-900
0IHV1J3060X32MIG,G989F5HKFFFVPG3K,I,2000021704:40:20-480,-900
0IHV1JH000X32MIG,L8ZZN50RX2BPEMVA,I,2000021704:40:56-480,-900
0IHV1JO000X32MIG,L1DJPLC8M5JG3Q8O,I,2000021704:41:22-480,-900
0IHV1IH000X32MIG,D57VTX73EOPBJ8S6,I,2000021704:41:58-480,-900
0IHUZ1K000XD3MIG,U2AG6ZJ8O4RHVF8J,I,2000021704:49:32-480,-900
0IHUVJM1C0XD1MIG,C3ZLOXV95B6Z6DAF,I,2000021704:59:30-480,-900
0IHV1HE000X32MIG,FJBO740L99V1QRPG,I,2000021705:00:10-480,-900
0IHV1K3000X32MIG,YDC4VURSM2JBAATO,I,2000021705:00:30-480,-900
0IHV1K8000X32MIG,UIE1TZJK7S3RXQW3,I,2000021705:00:48-480,-900
0IHV1IZ060X32MIG,KDTZC8QPHQXMO4CZ,I,2000021705:25:24-480,-900
0IHV1IS000X32MIG,B7PQHZJ93OMOB3SI,I,2000021705:25:44-480,-900
0IHV1JZ060X32MIG,NZU97JIFNRR15FC6,I,2000021705:26:02-480,-900
0IHV1IW000X32MIG,LHG5VDFULM3PN531,I,2000021705:26:54-480,-900
0IHUNLA190XD3MIG,KLJIXBURAH5RSWRJ,I,2000021705:52:54-480,-900
0IHV1JV000X32MIG,VWBWKSCA20BCDOZ2,I,2000021705:53:22-480,-900
0IHV1KB000X32MIG,BLKVLKN3C0CKTHVX,I,2000021705:53:54-480,-900
0IHV1KG000X32MIG,H5BENGWPDL4J18VF,I,2000021705:56:28-480,-900
0IHUX9U000XD3MIG,IYUAF3OA8HF94WVD,I,2000021706:16:06-480,-900
0IHV43M6Z0XD1MIG,T6VZGT1C26523AWJ,I,2000021706:17:50-480,-900
0IHV1KJ000X32MIG,WT8HJVKOVJUDYO0P,I,2000021708:43:54-480,-900
0IHV4B8460XD2MIG,IP74W46AUT6RCW8I,I,2000021708:57:36-480,-900
0IHV1KR000X32MIG,DKUN6WE6NYPCE617,I,2000021708:59:18-480,-900
0IHV1KU060X32MIG,F173H8VJ7SVOFDT9,I,2000021709:00:00-480,-900
0IHUOJX000XD3MIG,FD5PMZR2IF92GHUQ,I,2000021709:26:28-480,-900
0IHUINP000X22MIG,MJGF5XXFVX18OY22,I,2000021709:54:28-480,-900
0IHUZN01V0XD3MIG,NIP6E8SQG4H6HF2M,I,2000021710:02:24-480,-900
0IHV1KM000X32MIG,CA1TF4VZLCJF043N,I,2000021710:05:46-480,-900
0IHUL9AJ30XD3MIG,CAR1707DYVD5J2OK,I,2000021710:08:50-480,-900
0IHV1L1000X32MIG,T5QA0R5AUFPXH0XC,I,2000021711:13:54-480,-900
0IHUJW2WZ0X32MIG,TJU0UI50WCH1WKEZ,I,2000021711:14:54-480,-900
0IHUK7Y0V0XD7MIG,B7FNNSVKDWOR1LVJ,I,2000021711:15:46-480,-900
0IHUMNA2I0XD7MIG,MXYN82RQK1503G4F,I,2000021711:16:20-480,-900
0IHVNGAB50X83MIG,CTX306APU6QK8O52,I,2000021711:43:26-480,-900
0IHV1KY000X32MIG,T8DO4Y2Z6KIIG52X,I,2000021711:44:38-480,-900
0IHVNG3970X83MIG,KT36VMW6L61CG7NW,I,2000021711:45:28-480,-900
0IHULDY9U0XD3MIG,Z0L9VGHRMC74KVHB,I,2000021711:58:52-480,-900
0IHV1LC000X32MIG,L2P5OARMIU4JJSU1,I,2000021713:16:18-480,-900
0IHV3S2000XD1MIG,XIY5V48AXDXLY23N,I,2000021716:52:30-480,-900
0IHV1LI000X32MIG,CWOJOOFPEKWEO6TQ,I,2000021716:53:00-480,-900
0IHV1LM000X32MIG,FLU9ACRDUWIYMRU8,I,2000021717:12:38-480,-900
0IHVOM7360X84MIG,L7Y0UZ2BG3WCV5KP,I,2000021718:42:00-480,-900
0IHUTGX000XD1MIG,TPFR3Q3VPFOPGD9F,I,2000021718:43:08-480,-900
0IHVKP4TR0X84MIG,S0HOE4UHO0SLLQN0,I,2000021718:44:08-480,-900
0IHV3UY000X30MIG,EY45M9V4AWUWP4TY,I,2000021721:30:06-480,-900
0IHV1LZ000X32MIG,SISZ1T6AR1KM40VN,I,2000021721:40:18-480,-900
0IHUZV1060XD3MIG,ZS9UWH3LMN4AGHH7,I,2000021721:40:52-480,-900
0IHV1LQ000X32MIG,IP0I986YZ4ODEVIS,I,2000021721:41:30-480,-900
0IHV1LU000X32MIG,M4BJGV88KA7FP6PH,I,2000021721:42:34-480,-900
0IHV1MG000X32MIG,GIVOK4JT2O5KRZN1,I,2000021722:00:02-480,-900
0IHVQL9000X84MIG,VDTYIQGRCNQKCD1T,I,2000021722:05:16-480,-900
0IHUIO0000X22MIG,U7B15ECO0UEY1TJT,I,2000021722:05:58-480,-900
0IHV2BT000XD2MIG,AWJHQQ9AAX58UDL1,I,2000021722:06:30-480,-900
0IHULE10M0XD3MIG,RQVMHTLLZCFOEVFO,I,2000021722:08:36-480,-900
0IHUQ52000X22MIG,QFHVTZMV74SFTBQ7,I,2000021722:57:46-480,-900
0IHUSIQ000X32MIG,UNWE3G23TKW8P7G3,I,2000021722:58:54-480,-900
0IHUP86000X31MIG,OKGTU58WLGWHSX36,I,2000021722:59:20-480,-900
0IHV4D5090XD1MIG,P0WDU6SZ5PEKIXTK,I,2000021722:59:52-480,-900
0IHUWA6VR0XD7MIG,BI6Q15U8JQKUKPGF,I,2000021800:28:48-480,-900
0IHV1N9000X32MIG,Z713L02IRFSF9NFT,I,2000021800:29:20-480,-900
0IHV1MD000X32MIG,R5X1A2B7UL0VFNIC,I,2000021800:29:44-480,-900
0IHUK8F000XD2MIG,Q3V1PKCT3ZMQRJOY,I,2000021800:30:36-480,-900
0IHV0871V0XD2MIG,GG8P85IVQOT0F0QL,I,2000021801:53:10-480,-900
0IHUNPI000XD2MIG,HGWBWS03VZHVY553,I,2000021801:53:38-480,-900
0IHV1NC000X32MIG,MQ6DL3GTJI3DTYSC,I,2000021801:54:04-480,-900
0IHUWZY000X30MIG,CFO5CTV8XQTD0671,I,2000021802:06:52-480,-900
0IHUPDA160X22MIG,HYKLKY3TUD6DM2RU,I,2000021802:07:18-480,-900
0IHUZAG000XD7MIG,KZ0DYNYO2A2VBGEN,I,2000021802:08:34-480,-900
0IHUXHU000X32MIG,KR6RT3M9SIU45797,I,2000021802:09:22-480,-900
0IHV1MY000X32MIG,ST0UYALW8FCC1VPF,I,2000021802:24:56-480,-900
0IHV1MK000X32MIG,BPO95LMWF8P7A104,I,2000021802:27:24-480,-900
0IHV1NG000X32MIG,IS5L9ZWN1DL4X0K0,I,2000021804:55:36-480,-900
0IHV3CN000XD2MIG,IPBI7O9VP3LHDOF3,I,2000021804:58:22-480,-900
0IHV8VS5B0X41MIG,K4YGISOLG5FWKIRF,I,2000021805:14:36-480,-900
0IHURP3000XD3MIG,D9Q2RSPKENXYADMM,I,2000021805:15:12-480,-900
0IHV1NJ060X32MIG,ZXFAMNK2EY1JGLYY,I,2000021805:15:40-480,-900
0IHV2HL000X31MIG,X3PEIYLPOPX26FM9,I,2000021805:15:58-480,-900
0IHULNT000XD3MIG,WW4BJGK69KKP7XQ7,I,2000021805:27:22-480,-900
0IHUNA7000XD7MIG,F64SQ9TXTK1U4AY6,I,2000021805:27:52-480,-900
0IHUWCRTB0XD7MIG,JVA73152ZO6AKVYH,I,2000021805:28:30-480,-900
0IHUWDP000XD3MIG,D70QT92XS82X8UEF,I,2000021805:59:16-480,-900
0IHUJWUIP0X32MIG,Q5FZ1KHLRK9ZOQYL,I,2000021805:59:50-480,-900
0IHUPB7000X32MIG,FH0K3A7VLTNJ7RAZ,I,2000021806:03:54-480,-900
0IHV1P3000X32MIG,BRTQQGAJX6SUHUVL,I,2000021806:35:54-480,-900
0IHV1OX000X32MIG,G34W6XO5WCKWRYVM,I,2000021806:36:26-480,-900
0IHUKUX000X32MIG,TE004135A2BDDCZJ,I,2000021806:36:50-480,-900
0IHV38V000XD1MIG,DW84W91QAWIHE28T,I,2000021806:37:14-480,-900
0IHV48C000X30MIG,TRY5T0TD5EVW3Y0A,I,2000021806:41:28-480,-900
0IHV3QN410XD2MIG,Y1XNW2BQEPFHW8D2,I,2000021806:49:02-480,-900
0IHUJPX000XD1MIG,W99YSGEPQ8JL06P3,I,2000021806:49:28-480,-900
0IHULCQBN0XD3MIG,GSITY8S6SNTWFMUN,I,2000021806:49:46-480,-900
0IHVOO4000X84MIG,S9C251KP5ZZM2ZRK,I,2000021807:02:52-480,-900
0IHV5FFAL0XD1MIG,DKBBQSYDXZFVLMOC,I,2000021807:03:26-480,-900
0IHV0K2270XD2MIG,NXBX5V3Z773MFAXZ,I,2000021807:03:46-480,-900
0IHUXTA100XD3MIG,XTK0T9Y408TJ520L,I,2000021807:21:48-480,-900
0IHUOHS060X23MIG,JLZJW9A68TICLSMH,I,2000021807:24:12-480,-900
0IHV1PQ000X32MIG,N06VO3D7MES0O4UT,I,2000021810:21:32-480,-900
0IHV1PC000X32MIG,FZLTS1SUM7XAFY51,I,2000021810:29:48-480,-900
0IHV1PL000X32MIG,BLDJYNOJ3OEI5LR1,I,2000021810:43:48-480,-900
0IHV1Q7000X32MIG,QTQQ9RRP01PQJY50,I,2000021811:47:34-480,-900
0IHUY0W1C0XD3MIG,SFPEYFZQV3G85SCO,I,2000021811:48:30-480,-900
0IHVPBT000X83MIG,WJ8F0B6406QXASQN,I,2000021811:49:42-480,-900
0IHUP8M000XD3MIG,YAC0K9JGKKR56KLU,I,2000021811:50:22-480,-900
0IHV5PL000XD1MIG,BJMQI3MAAFZ8JE34,I,2000021812:27:40-480,-900
0IHV1QF000X32MIG,NAGALOVU0YEE69AV,I,2000021812:28:58-480,-900
0IHUWF0000XD3MIG,D8K615L4REGIYQ5L,I,2000021812:29:56-480,-900
0IHV1QJ000X32MIG,QOSQ4HNBA65P4KFV,I,2000021812:33:42-480,-900
0IHV1PF000X32MIG,I6U04WQWAEXBNZEH,I,2000021812:44:56-480,-900
0IHV1QM000X32MIG,IVP256FZ6MCGXKTF,I,2000021813:46:56-480,-900
0IHUIS1000XD7MIG,SUO184A8SZU422GW,I,2000021813:55:48-480,-900
0IHV1QP000X32MIG,TBD1KDVRK4SMW5VE,I,2000021814:14:18-480,-900
0IHV1QT000X32MIG,ZJVMU9BN31CGK5M3,I,2000021814:27:54-480,-900
0IHV1QX000X32MIG,JOQC614I9FC4CVH4,I,2000021816:59:56-480,-900
0IHUQI2000X31MIG,WX2YB4N25LIRC69D,I,2000021817:00:28-480,-900
0IHV1RX000X32MIG,HZ7QAA9WC30CW6SX,I,2000021819:28:18-480,-900
0IHV1S0090X32MIG,JCT6ACL8L28TZ4VY,I,2000021819:29:06-480,-900
0IHVBV7000X44MIG,H3GNGDE9TD40DFN6,I,2000021821:11:34-480,-900
0IHV1RQ000X32MIG,PGLO3P60ZOF2FWM6,I,2000021821:12:10-480,-900
0IHV1S5000X32MIG,W8QVSD8M4S93THYQ,I,2000021906:12:40-480,-900
0IHV1S9000X32MIG,CECE7G8PCV63AWH2,I,2000021906:23:18-480,-900
0IHV1SD000X32MIG,TAC2BI9XAKI6NGLD,I,2000021906:24:52-480,-900
0IHUO44000X32MIG,C1CJXR1O64DJRU5X,I,2000021910:54:48-480,-900
0IHV1SS000X32MIG,FHDFPW8Z0MCY6PS7,I,2000021910:56:42-480,-900
0IHV0IX1Y0XD3MIG,ZVG7JS6V8V8GL7GH,I,2000021910:57:36-480,-900
0IHV1TA000X32MIG,D7T3BNIH3LBLSTC0,I,2000021912:01:28-480,-900
0IHV1T6090X32MIG,Z9BK4188ORUSEYOU,I,2000021912:24:42-480,-900
0IHV1SM000X32MIG,OYQUZM86WQ3FCZCK,I,2000021912:25:32-480,-900
0IHUPHQ2U0X23MIG,BCQTOBRPRKK4X21Y,I,2000021912:26:56-480,-900
0IHV1TD000X32MIG,XYBW2NZQSZ3OMA50,I,2000021913:09:16-480,-900
0IHV2RS000XD2MIG,T5XG226XWE6EERXY,I,2000021913:39:06-480,-900
0IHV1SV000X32MIG,MZC575A6Y2NC6YAR,I,2000021913:44:08-480,-900
0IHV1T2060X32MIG,DR0ZA71SJQSS9U6D,I,2000021913:46:54-480,-900
0IHV1TS000X32MIG,C1A2QWQ56QGF8N26,I,2000021917:53:54-480,-900
0IHV1TV000X32MIG,CQSLGDTZCNN1JQZ3,I,2000021917:54:38-480,-900
0IHV056240XD3MIG,HXVQCC1VH41YDM47,I,2000021917:55:32-480,-900
0IHV1TO090X32MIG,ZESJ5SGT4TEQ3ZGW,I,2000021917:56:12-480,-900
0IHUXOS060X32MIG,PUTDWID0EYE4SQHG,I,2000021917:58:08-480,-900
0IHV1SY060X32MIG,QS0KGS0QYC1LH2IG,I,2000021919:01:14-480,-900
0IHUYII2A0XD3MIG,HKFBITPDDYJPU7ZO,I,2000021919:11:10-480,-900
0IHV1TH000X32MIG,LJCJD69UEPGK2QGK,I,2000021919:11:44-480,-900
0IHV1TL000X32MIG,MCMDA161QVO6H5GN,I,2000021919:12:14-480,-900
0IHV1TX060X32MIG,X1HJO2NCRF4IOSXZ,I,2000021921:50:58-480,-900
0IHVRC3090X78MIG,GBSBCTZCUG7O7W9L,I,2000021922:21:02-480,-900
0IHV1UF000X32MIG,PRXS5JSUW09TQDP7,I,2000022001:53:30-480,-900
0IHV40S6O0XD1MIG,FX76CTGM4E2C9CP1,I,2000022001:54:22-480,-900
0IHUQCE2R0XD2MIG,UQTD4ITGRF22FKHI,I,2000022001:56:08-480,-900
0IHV1UB000X32MIG,Z1PSY69KHH1NL1QG,I,2000022001:57:26-480,-900
0IHUXKP000XD7MIG,RI2TY2V5XRG3U4M5,I,2000022002:22:16-480,-900
0IHV0G94P0XD3MIG,X6J2NTQWC5LP7K7M,I,2000022002:49:12-480,-900
0IHV5MI9U0XD1MIG,IRECIZC990XR3TVM,I,2000022002:50:34-480,-900
0IHV1UL000X32MIG,M42IAS04DZTR7SWN,I,2000022002:51:58-480,-900
0IHULEI000X32MIG,AAJAC5ELBIFM3GTF,I,2000022002:52:30-480,-900
0IHUN4K000X22MIG,YFPQSTE0OMX4UH1C,I,2000022004:41:28-480,-900
0IHV1OK000X32MIG,DYWBDLGGKAIK4SE4,I,2000022005:04:04-480,-900
0IHV1UP000X32MIG,P3K9B0GY2M186CNS,I,2000022005:04:36-480,-900
0IHUIJE300XD7MIG,P3Q036M2Y70MWTKB,I,2000022005:05:40-480,-900
0IHUTGD2I0XD3MIG,IHC01RV02OUF2B5Z,I,2000022005:06:06-480,-900
0IHUK404I0XD1MIG,DU7CGOLJZPJNYNY6,I,2000022006:07:02-480,-900
0IHV1UT000X32MIG,RSCXDOT5GAZXJWJT,I,2000022006:07:34-480,-900
0IHURIA000X32MIG,KH1B070O7OYZ7ZHK,I,2000022006:08:06-480,-900
0IHUY84000XD2MIG,Z5K686SLK6W3V2AJ,I,2000022011:25:30-480,-900
0IHVBPER90X51MIG,A67QDCR085TQQVBT,I,2000022011:27:44-480,-900
0IHV5Q3000XD1MIG,BYSI0DJSFO544QX0,I,2000022011:29:42-480,-900
0IHV1UW000X32MIG,R9MKDEYBW70X7MME,I,2000022011:31:38-480,-900
0IHV1V2000X32MIG,F59UVYZBCEJDDFB0,I,2000022011:55:58-480,-900
0IHV1V7000X32MIG,TKSTNXU5M2CZEHLT,I,2000022012:01:10-480,-900
0IHV1UY0A0X32MIG,Z51W0F2LJ6C0N0BV,I,2000022013:00:50-480,-900
0IHUSRI460XD1MIG,U5V9R1P36UGORPCK,I,2000022014:47:56-480,-900
0IHV7YJ000X31MIG,I22AJNAMOF2V742M,I,2000022015:10:46-480,-900
0IHULY3000XD7MIG,G7V4LJTO8K4DVNC7,I,2000022017:04:58-480,-900
0IHV1VK000X32MIG,KD03PJNNGPLPQSMW,I,2000022017:05:46-480,-900
0IHV1VD000X32MIG,AQ6ZYIIODBT4DI8C,I,2000022017:06:52-480,-900
0IHUMS52Y0XD7MIG,PXPWTCRMHXJUFUMX,I,2000022017:07:34-480,-900
0IHVNFC2U0X84MIG,ME29HIYN03HJTNO5,I,2000022018:00:46-480,-900
0IHV1W2000X32MIG,JYJFVFG195UZNPML,I,2000022018:01:14-480,-900
0IHUW7H1F0XD3MIG,GS6BQNRE50UPO8K9,I,2000022018:01:40-480,-900
0IHVM9Y2D0X85MIG,A0HMF7TGWBP74DI5,I,2000022018:02:38-480,-900
0IHV1VN000X32MIG,TRIJEYWZ9JNRPNX8,I,2000022018:33:06-480,-900
0IHUNFS000X31MIG,C439A86HK6HQ8IF8,I,2000022018:33:48-480,-900
0IHUOB70Y0X23MIG,O3QJ72XX33TNC3AJ,I,2000022018:34:46-480,-900
0IHV0Y0000XD3MIG,ODUMRJNYZRKWQ5O2,I,2000022018:59:50-480,-900
0IHUN14000X32MIG,BHNIV7V13CMV5WNO,I,2000022020:12:10-480,-900
0IHV1W7000X32MIG,OZ132V12S9W6ZXLJ,I,2000022020:12:36-480,-900
0IHUZIZ1C0XD3MIG,MFC05U9DTY0NKJC5,I,2000022020:13:24-480,-900
0IHVNDN9T0X83MIG,DIW6JGZTWWWUXEVW,I,2000022022:45:20-480,-900
0IHUQ9U000XD3MIG,QVTIY537DERDMV6I,I,2000022022:46:04-480,-900
0IHULD3000X22MIG,CRRIEU9WH8O6IP9S,I,2000022022:47:22-480,-900
0IHUOKK0J0X22MIG,KCIAL25LWIPVICNX,I,2000022023:01:48-480,-900
0IHV1WA000X32MIG,T834CARLP5HAXC6F,I,2000022023:20:30-480,-900
